"year";"date";"district";"ndvi_class";"ndvi_mean";"ndbi_mean";"lst_mean";"ndvi_stddev";"ndbi_stddev";"lst_stddev"
2021;2021-01-01;"Pompeia";"bare-soil";0.201103996310606;0.102085895484538;NA;0.173399267250281;0.124185785938425;NA
2021;2021-01-01;"Boqueirao";"bare-soil";0.211292802394411;0.132530425710218;NA;0.157346202199215;0.120200251269745;NA
2021;2021-01-01;"Vila Haddad";"bare-soil";0.166671436171528;0.096676210522159;NA;0.160637963095757;0.123764163204209;NA
2021;2021-01-01;"Porto Saboo";"bare-soil";0.279805877893253;-0.0113871405002343;NA;0.301626463697191;0.195712556025723;NA
2021;2021-01-01;"Paqueta";"bare-soil";0.176997252799939;0.192194705152938;NA;0.117876948902473;0.0922731894487048;NA
2021;2021-01-01;"Centro";"bare-soil";0.197844574467973;0.168557908496814;NA;0.170232472013579;0.139515024967701;NA
2021;2021-01-01;"Morro Fontana";"light-vegetation";0.54708468776304;-0.0875527598696144;NA;0.211543762968354;0.143047438149881;NA
2021;2021-01-01;"Morro Chico de Paula";"dense-vegetation";0.905722726186188;-0.339033955859714;NA;0.024877491508007;0.0527791746760352;NA
2021;2021-01-01;"Porto Paqueta";"bare-soil";0.215065748183609;0.106254201288496;NA;0.19376070872606;0.128517591283167;NA
2021;2021-01-01;"Chines";"bare-soil";0.200626487091965;0.116558505557057;NA;0.204341897038859;0.154952893551346;NA
2021;2021-01-01;"Morro Jose Menino";"dense-vegetation";0.656341114607931;-0.157605378521471;NA;0.241664456018024;0.17326833055092;NA
2021;2021-01-01;"Vila Progresso";"light-vegetation";0.434524218611422;-0.0309718618326241;NA;0.317744518571393;0.213830423901887;NA
2021;2021-01-01;"Porto Ponta Da Praia";"bare-soil";0.0705416224738888;0.181750257131189;NA;0.108939705364296;0.12321006106574;NA
2021;2021-01-01;"Morro Sao Bento";"light-vegetation";0.383314427118723;0.0128671932800998;NA;0.250563914929906;0.160877506092763;NA
2021;2021-01-01;"Morro Nova Cintra";"dense-vegetation";0.649470625175464;-0.173238565712596;NA;0.287072400213418;0.200991587242618;NA
2021;2021-01-01;"Morro Jabaquara";"dense-vegetation";0.775109403279602;-0.245889081686265;NA;0.251628257253295;0.179869854853649;NA
2021;2021-01-01;"Monte Serrat";"dense-vegetation";0.764869593533768;-0.210245845764949;NA;0.23844980402997;0.168413141915953;NA
2021;2021-02-01;"Morro Saboo";"light-vegetation";0.515410129407172;-0.220797730983633;12.2262189348423;0.191664990748617;0.124833237886408;5.83997927899796
2021;2021-02-01;"Alemoa";"bare-soil";0.215839207136008;-0.0769417535904604;9.31905590930455;0.182117253449066;0.131788779602317;10.2119504908917
2021;2021-02-01;"Porto Alemoa";"bare-soil";0.279335262127796;-0.12190883406291;15.3907311718638;0.214541919538431;0.124017015415614;7.76839065062912
2021;2021-02-01;"Outeirinhos";"bare-soil";0.076165956482044;0.117847406530875;15.1384329607162;0.0952959146931265;0.10127613022078;5.70291274845758
2021;2021-02-01;"Porto Valongo";"bare-soil";0.101468823694976;0.000131970090224981;12.0381835294245;0.122297404448141;0.0736558087569613;6.89661242730779
2021;2021-02-01;"Piratininga";"bare-soil";0.209019732460189;-0.0357726222438088;10.3491984305081;0.148595324840257;0.10775196495095;11.5610338218402
2021;2021-02-01;"Gonzaga";"bare-soil";0.131237996478964;0.066591113296546;2.76456062954924;0.11039762750323;0.0915136936129156;4.5445474923417
2021;2021-02-01;"Saboo";"bare-soil";0.206764157226117;-0.0119868109624665;13.201333759177;0.180328957446915;0.116937309043793;11.5279810870704
2021;2021-02-01;"Morro Marape";"light-vegetation";0.508408264499528;-0.242754993412064;10.4205811876825;0.149243239306744;0.108562161646875;8.90678179350496
2021;2021-02-01;"Valongo";"bare-soil";0.113203633762244;-0.00196519031748562;12.6765788438414;0.0923730074697689;0.0750308239183881;5.68381020465077
2021;2021-02-01;"Marape";"bare-soil";0.173909008321488;0.0567764250041542;5.4387477998838;0.141597631499443;0.112310804999429;7.14116806877009
2021;2021-02-01;"Morro Pacheco";"bare-soil";0.325024354674443;-0.0673704044831022;13.6237514465892;0.16340727105137;0.122359119570125;3.74674233333082
2021;2021-02-01;"Vila Nova";"bare-soil";0.0888092126930514;0.0829680838191109;14.9000771490104;0.0546468378102358;0.0552152909669016;2.94046331325691
2021;2021-02-01;"Ponta da Praia";"bare-soil";0.192166098316972;0.0732295183841381;13.6757813626528;0.141276421121804;0.0983499984638588;4.39795465127333
2021;2021-02-01;"Aparecida";"bare-soil";0.178668244688054;0.0897570419640628;9.30478830804765;0.127485727497229;0.100664734099329;5.15501810928168
2021;2021-02-01;"Areia Branca";"bare-soil";0.168599971659002;0.126277387106866;4.64988833297031;0.109144882034033;0.0964153906707891;9.06539736489584
2021;2021-02-01;"Ilheu Alto";"dense-vegetation";0.629131030401922;-0.204809875073887;3.81338423120553;0.20357655360694;0.148599233959428;7.33367736087983
2021;2021-02-01;"Vila Belmiro";"bare-soil";0.143614192649645;0.0461218999281171;1.87389253340814;0.0914566255207079;0.0786483513863364;6.02385584397225
2021;2021-02-01;"Morro Santa Terezinha";"light-vegetation";0.591403283430964;-0.199632573434338;10.6091277291488;0.190533538697374;0.129129301958051;3.22533071736183
2021;2021-02-01;"Morro Penha";"light-vegetation";0.343279291386107;-0.118277701419397;23.1860207191827;0.162129833985944;0.115357690762402;4.69749228114254
2021;2021-02-01;"Vila Hayden";"bare-soil";0.126662914617693;0.0672668383923702;2.11624465240391;0.107533826210062;0.0814669352873055;2.52347792240676
2021;2021-02-01;"Morro Santa Maria";"light-vegetation";0.408323199623186;-0.152765918461463;11.302236057866;0.181893539565228;0.137324661597825;7.00919239594277
2021;2021-02-01;"Morro Caneleira";"light-vegetation";0.491519592807603;-0.207522225697221;7.09670957174677;0.218759534061195;0.164022732370383;5.11130261316588
2021;2021-02-01;"Sao Jorge";"bare-soil";0.168384715020828;0.075147095974814;13.8556902651119;0.121552236949671;0.102155324700111;4.43339632976594
2021;2021-02-01;"Caneleira";"bare-soil";0.299096358983779;-0.0176523828787869;1.86064055631817;0.226535093969253;0.186956537521756;7.16105044524567
2021;2021-02-01;"Campo Grande";"bare-soil";0.144963851363777;0.121384812849896;2.99641133725186;0.0950872554837246;0.0890764143549375;7.40606706647022
2021;2021-02-01;"Morro Embare";"dense-vegetation";0.717154113944431;-0.328340517517501;11.2269767958993;0.120022083555305;0.0654197097543864;3.56675330882159
2021;2021-02-01;"Santa Maria";"bare-soil";0.165377495415632;0.16159514877368;0.940845581474605;0.0763661202162072;0.0768905283234484;7.76439071531971
2021;2021-02-01;"Bom Retiro";"bare-soil";0.232153719088078;0.0862232136055101;5.70116666095771;0.176190630832599;0.148382231508849;6.6466233019242
2021;2021-02-01;"Castelo";"bare-soil";0.175081511284723;0.166836622975306;7.18481184297133;0.0957872127187428;0.0817843693415353;5.82230988691777
2021;2021-02-01;"Porto Macuco";"bare-soil";0.0964947188008656;0.0885214359896612;8.73937565590182;0.117065737111807;0.090060132597083;7.15788067740625
2021;2021-02-01;"Embare";"bare-soil";0.12891072331577;0.0789001525227657;9.01600843857204;0.101275528635646;0.0834627335671684;7.31367906206377
2021;2021-02-01;"Vila Mathias";"bare-soil";0.105347391339539;0.0439657862396848;7.86295646045892;0.0858342757079341;0.075887132187222;7.18761357825999
2021;2021-02-01;"Jabaquara";"bare-soil";0.164148252512319;-0.0809553489238119;13.4405912389463;0.141224625208512;0.0931725568319366;3.86560153478592
2021;2021-02-01;"Morro Cachoeira";"dense-vegetation";0.613913715868148;-0.292533580992731;7.24284387796428;0.108043879410346;0.0819608767456288;6.11313043200518
2021;2021-02-01;"Radio Clube";"bare-soil";0.176366231316962;0.146243888410835;0.117218890543427;0.090887306160111;0.0753714972629002;7.6325247179259
2021;2021-02-01;"Estuario";"bare-soil";0.173753236842862;0.0850334904441977;1.03560597004008;0.112101803966371;0.0807573680804746;3.81016590584235
2021;2021-02-01;"Macuco";"bare-soil";0.138203554890785;0.124580745680469;5.52918368889141;0.0921903937203787;0.0795398688501482;8.59461268759647
2021;2021-02-01;"Encruzilhada";"bare-soil";0.128251218773968;0.0721465231860419;4.76127538758283;0.0816480301222217;0.0785012028742714;4.39086248309053
2021;2021-02-01;"Chico de Paula";"bare-soil";0.135924292552137;-0.0149903712190948;5.23371287670943;0.162595938130752;0.108061868401404;7.47858683946923
2021;2021-02-01;"Jose Menino";"bare-soil";0.26365580984986;0.01636168711598;9.6756208058992;0.206717920228343;0.137259818593567;4.43356563990569
2021;2021-02-01;"Sao Manoel";"bare-soil";0.125095070481773;0.0351185358375691;16.5850480437596;0.106483751608176;0.0782561532287692;8.74909815700015
2021;2021-02-01;"Pompeia";"bare-soil";0.172357718759301;0.050124328958294;6.55297435186179;0.16014066178954;0.116655966350089;3.00784440881675
2021;2021-02-01;"Boqueirao";"bare-soil";0.147910125860736;0.0726455480922706;4.99525911377907;0.12463145880215;0.092135225728753;5.29924564901949
2021;2021-02-01;"Vila Haddad";"bare-soil";0.0794396157906935;-0.0319137481713924;1.87386433799958;0.0780507312697457;0.0636841627116494;6.13557922641027
2021;2021-02-01;"Porto Saboo";"bare-soil";0.168187803983278;-0.0556073521088511;18.1600699022732;0.180581455681209;0.124509403436836;5.38440725232514
2021;2021-02-01;"Paqueta";"bare-soil";0.0802847200756658;0.0359580762653406;14.7307671253911;0.0589331564943178;0.0663864112537422;3.47556773850192
2021;2021-02-01;"Centro";"bare-soil";0.104088498936463;0.0514350222987081;15.3566421574397;0.0931428267101931;0.0814071045256485;4.56307256873283
2021;2021-02-01;"Morro Fontana";"bare-soil";0.258151204072672;-0.120113967399996;15.182957197703;0.108998821051455;0.0734573084312781;2.11847943492944
2021;2021-02-01;"Morro Chico de Paula";"light-vegetation";0.468373983732619;-0.213168606884556;4.37289573096825;0.0646125436166753;0.0445057658723675;4.95220549848852
2021;2021-02-01;"Porto Paqueta";"bare-soil";0.11043149965946;-0.0170935960270554;13.0410150734449;0.109651430747718;0.0794378582131339;6.38216286770893
2021;2021-02-01;"Chines";"bare-soil";0.133665216439087;-0.00585162960441423;9.40436803440758;0.104572912122216;0.0935016054921848;5.21137405835661
2021;2021-02-01;"Morro Jose Menino";"light-vegetation";0.574343970246917;-0.160457196219017;11.8497799747252;0.20728850806433;0.144853413813158;1.7619774294006
2021;2021-02-01;"Vila Progresso";"bare-soil";0.214204675837189;-0.0876441755609302;12.710487171214;0.157809077307234;0.105220839590366;7.16492844039352
2021;2021-02-01;"Porto Ponta Da Praia";"bare-soil";0.0638490053272213;0.126420035554679;5.07982472399095;0.0951315290348996;0.109215740286053;6.39368537452924
2021;2021-02-01;"Morro Sao Bento";"bare-soil";0.194398505430512;-0.055772301793253;12.5753403591719;0.151937251157763;0.092763669919833;4.75817653116641
2021;2021-02-01;"Morro Nova Cintra";"light-vegetation";0.352203849521182;-0.148960565390588;15.6358867574532;0.173495837362939;0.119407725960419;5.95419545586795
2021;2021-02-01;"Morro Jabaquara";"light-vegetation";0.381926453574545;-0.203936324546908;16.429755277161;0.133381871286457;0.0867546990009324;2.4240219159679
2021;2021-02-01;"Monte Serrat";"light-vegetation";0.369371703221511;-0.164967609090538;11.8987572527627;0.121639957582852;0.090230361756627;4.21072786357729
2021;2021-03-01;"Morro Saboo";"light-vegetation";0.542259827199956;-0.204872803551428;30.4599700360164;0.18773460051185;0.122697620435699;2.95255292245088
2021;2021-03-01;"Alemoa";"bare-soil";0.202020227127271;-0.0625717128315709;25.3806227205026;0.172081890964049;0.131474346141695;7.62769212659194
2021;2021-03-01;"Porto Alemoa";"bare-soil";0.301177308850954;-0.142414609340087;20.5441313952589;0.255368190629855;0.151641262908649;8.47927047869586
2021;2021-03-01;"Outeirinhos";"bare-soil";0.0900666465499387;0.141634168975961;39.0122551989697;0.098148434106668;0.0976608351735211;3.03434702424831
2021;2021-03-01;"Porto Valongo";"bare-soil";0.104344043984887;0.027949689604958;35.7031980488933;0.120645918308371;0.068264321863755;2.36550370165025
2021;2021-03-01;"Piratininga";"bare-soil";0.225355770974382;-0.0502007723899487;24.1679595354577;0.167842963849137;0.119016618228107;5.77802302431459
2021;2021-03-01;"Gonzaga";"bare-soil";0.173785214167307;0.114048598679914;36.6150749739268;0.129013890082001;0.105725224072189;1.53240849972559
2021;2021-03-01;"Saboo";"bare-soil";0.211543578388332;0.0453303845310345;31.3418655418697;0.153489645465111;0.112305658170535;5.96417336502427
2021;2021-03-01;"Morro Marape";"light-vegetation";0.440613690480225;-0.20858523032198;30.8267585170901;0.105820814226126;0.0875979627611316;2.29049406371711
2021;2021-03-01;"Valongo";"bare-soil";0.107037091075745;0.0653290545554139;38.099384618301;0.0848000871347283;0.057088396405523;1.04231049343859
2021;2021-03-01;"Marape";"bare-soil";0.159378389948283;0.0541811547199254;37.6520859375004;0.120703581858649;0.10442500658892;1.7540653110191
2021;2021-03-01;"Morro Pacheco";"bare-soil";0.307360456606912;-0.0446833349853034;36.3136691275901;0.135719412132038;0.101468601279234;1.21020088449905
2021;2021-03-01;"Vila Nova";"bare-soil";0.138371815850624;0.149770853122055;33.9398055559784;0.0738830643762318;0.0766372043429039;2.35634441110793
2021;2021-03-01;"Ponta da Praia";"bare-soil";0.169299400641662;0.075787951357695;36.1314547226071;0.115297951420702;0.0874613210292154;2.63348701064554
2021;2021-03-01;"Aparecida";"bare-soil";0.186395595357484;0.0860154140846271;37.7600131530674;0.129601115268277;0.099905390596107;1.86867160547859
2021;2021-03-01;"Areia Branca";"bare-soil";0.134918790424783;0.105650934501676;40.9903512204153;0.0900128176096205;0.073308367281468;1.89932532609028
2021;2021-03-01;"Ilheu Alto";"light-vegetation";0.445310839151546;-0.154838437430207;14.1329146754674;0.187044503334761;0.124808608415097;0.438142175005063
2021;2021-03-01;"Vila Belmiro";"bare-soil";0.164315855852361;0.0899747924306271;37.8712155250621;0.0987651708685518;0.0808166395668;1.16030886569918
2021;2021-03-01;"Morro Santa Terezinha";"light-vegetation";0.356876875177476;-0.127719597935043;31.8724792082848;0.148360435873482;0.0860189659384141;1.46355129496489
2021;2021-03-01;"Morro Penha";"light-vegetation";0.371955400012615;-0.0642942547800527;35.9669959699166;0.158236869859745;0.128375813911392;2.03705030601342
2021;2021-03-01;"Vila Hayden";"bare-soil";0.233727432905035;0.151250693692484;38.4643134198686;0.144886399366845;0.118759215408751;0.315589603129524
2021;2021-03-01;"Morro Santa Maria";"light-vegetation";0.39843353021857;-0.117360393140127;27.8539806102917;0.167112526847082;0.118600886362507;4.0338062970611
2021;2021-03-01;"Morro Caneleira";"light-vegetation";0.369992771946702;-0.116529249150884;27.7759781585579;0.176621103780111;0.127232378824521;1.97211407427422
2021;2021-03-01;"Sao Jorge";"bare-soil";0.206682034719317;0.10047755763926;37.2006880834859;0.176869107135236;0.134792395055949;2.81541043303327
2021;2021-03-01;"Caneleira";"bare-soil";0.306000485642375;-0.018384519711778;34.025312511726;0.240150894030549;0.170567929895198;3.56170108668605
2021;2021-03-01;"Campo Grande";"bare-soil";0.147310065242899;0.130000815438305;38.4201502111281;0.0872266948516273;0.0808907531917841;1.17170919937079
2021;2021-03-01;"Morro Embare";"light-vegetation";0.522270503649733;-0.231124502305836;28.832631134261;0.119394276573143;0.0571190322953311;0.398600159970154
2021;2021-03-01;"Santa Maria";"bare-soil";0.133910929775979;0.130356739356445;39.2512588585917;0.0715697913806947;0.0581842693369674;1.40653936107217
2021;2021-03-01;"Bom Retiro";"bare-soil";0.182842575839387;0.0741343986423081;24.9414767807298;0.1386030763393;0.113482536931464;10.0377795396582
2021;2021-03-01;"Castelo";"bare-soil";0.156641247453833;0.143005680545345;40.5445887530818;0.0953185139222838;0.0780345371169011;2.88031168618966
2021;2021-03-01;"Porto Macuco";"bare-soil";0.0882321795803557;0.114586692303611;37.7957853036377;0.109577844795382;0.084926578733419;2.05006555904993
2021;2021-03-01;"Embare";"bare-soil";0.18273544182501;0.134920511301083;37.8375605180329;0.115997029602857;0.0949787257719814;1.45097786470882
2021;2021-03-01;"Vila Mathias";"bare-soil";0.152907513889524;0.107262717186318;38.7079294517235;0.11877966970955;0.0922998356300207;2.67276041672183
2021;2021-03-01;"Jabaquara";"bare-soil";0.21534484840132;0.0107726564522252;34.3812053318922;0.165485981227304;0.11405050553776;4.09881458233725
2021;2021-03-01;"Morro Cachoeira";"dense-vegetation";0.702740410860638;-0.323564847245682;28.6862466981507;0.133974263907819;0.0730639943795246;1.19453036219904
2021;2021-03-01;"Radio Clube";"bare-soil";0.112008771423594;0.0906032618456046;25.3469332605747;0.0665328433477853;0.0559422070645137;7.36137484655066
2021;2021-03-01;"Estuario";"bare-soil";0.19246386149503;0.118842502872306;37.7045091556752;0.112875800810089;0.0808352283692327;2.25716373994581
2021;2021-03-01;"Macuco";"bare-soil";0.174586615486897;0.153492470316797;40.3103091412001;0.105402671994948;0.0855012736523185;1.03409487449695
2021;2021-03-01;"Encruzilhada";"bare-soil";0.177506948007259;0.124239858401991;38.3575787094646;0.105249422524525;0.0927470353417306;1.12091296128236
2021;2021-03-01;"Chico de Paula";"bare-soil";0.127608359472202;0.007497873990403;25.5790995684902;0.146209319927129;0.0979963245945494;10.3720773675031
2021;2021-03-01;"Jose Menino";"bare-soil";0.248195472856071;0.0316305829523044;36.247519143018;0.207812710849893;0.138408296113968;1.66177285207079
2021;2021-03-01;"Sao Manoel";"bare-soil";0.100988148177953;-0.00965106742727508;22.9654853926249;0.0903944377107577;0.0759873959433723;5.36837785047577
2021;2021-03-01;"Pompeia";"bare-soil";0.188046734182377;0.0960149650546758;36.4842213004619;0.149935046250027;0.114137070328538;1.47350826135346
2021;2021-03-01;"Boqueirao";"bare-soil";0.184042943849655;0.118779367098622;37.317266411899;0.132590239711868;0.108176956247203;2.02000720347731
2021;2021-03-01;"Vila Haddad";"bare-soil";0.136712874568926;0.0193215810352555;37.3686988334997;0.107018412203562;0.0911267335735216;1.8540418171469
2021;2021-03-01;"Porto Saboo";"bare-soil";0.174556369030095;-0.0132016778122692;34.564597794487;0.165740342342989;0.119634800558211;4.79329445689453
2021;2021-03-01;"Paqueta";"bare-soil";0.116150913779307;0.119914628758139;31.2934241757603;0.0789965350676219;0.0677615840717095;4.18095560756928
2021;2021-03-01;"Centro";"bare-soil";0.128863640105092;0.0969293082324566;34.8223055485838;0.105479902911812;0.0931250574272887;3.08110418314653
2021;2021-03-01;"Morro Fontana";"bare-soil";0.254913901877421;-0.0885851180741453;34.0650606452504;0.104252961698079;0.0704570780941785;1.70594758035772
2021;2021-03-01;"Morro Chico de Paula";"dense-vegetation";0.619214961871716;-0.254339274244068;22.3488780489491;0.10818938781139;0.0554455122657355;2.50023281028046
2021;2021-03-01;"Porto Paqueta";"bare-soil";0.11110574450411;0.0645574553066172;26.8586057100036;0.103191860025654;0.0768500756444593;3.53558225594758
2021;2021-03-01;"Chines";"bare-soil";0.110193809914737;0.0487403240489402;38.205269102788;0.0966902934706518;0.080487298379092;1.17231237181146
2021;2021-03-01;"Morro Jose Menino";"light-vegetation";0.438182897773268;-0.139511301812167;31.9276835210766;0.174780234257562;0.123195397304546;2.15290264435603
2021;2021-03-01;"Vila Progresso";"bare-soil";0.278731504992014;-0.0517393840484595;31.0645409195488;0.215847940094833;0.149529343036868;2.14182639197898
2021;2021-03-01;"Porto Ponta Da Praia";"bare-soil";0.0498313351071202;0.112461535532485;37.0403946304585;0.0746720033487946;0.0821286782360009;2.26422782115061
2021;2021-03-01;"Morro Sao Bento";"bare-soil";0.21998526974101;-0.0251202924036274;35.0654066605198;0.144278600501305;0.0861867542253657;2.17790097079999
2021;2021-03-01;"Morro Nova Cintra";"light-vegetation";0.408389029381573;-0.163807869874267;31.5986447621046;0.21010953610045;0.13873858274481;2.32905965058608
2021;2021-03-01;"Morro Jabaquara";"light-vegetation";0.42595585141738;-0.1639910911266;30.3287696662532;0.143517882059742;0.107880069528188;3.23761412565996
2021;2021-03-01;"Monte Serrat";"light-vegetation";0.50771778289678;-0.174474652121946;32.0306660119203;0.195338381634404;0.118999450638935;2.47548261341005
2021;2021-04-01;"Morro Saboo";"dense-vegetation";0.792319004224912;-0.300606980046014;NA;0.219808351562729;0.174102042730571;NA
2021;2021-04-01;"Alemoa";"light-vegetation";0.384180104058006;-0.102536318875392;NA;0.325439799343234;0.215776665327025;NA
2021;2021-04-01;"Porto Alemoa";"light-vegetation";0.466000820448365;-0.170367587413488;NA;0.353840607245259;0.20486105955485;NA
2021;2021-04-01;"Outeirinhos";"bare-soil";0.129752754266072;0.174101878378484;NA;0.122470374427535;0.136668119853911;NA
2021;2021-04-01;"Porto Valongo";"bare-soil";0.18935313870333;0.0174000048818524;NA;0.205042099441961;0.113607525032912;NA
2021;2021-04-01;"Piratininga";"light-vegetation";0.366180677521634;-0.055094122225772;NA;0.271618311203135;0.186801569789956;NA
2021;2021-04-01;"Gonzaga";"bare-soil";0.217915463366897;0.109242117030823;NA;0.147563922303584;0.122051215837044;NA
2021;2021-04-01;"Saboo";"bare-soil";0.305189228953115;0.0597474139952773;NA;0.240450205775507;0.168577103550521;NA
2021;2021-04-01;"Morro Marape";"dense-vegetation";0.823991157753257;-0.319840480135756;NA;0.15823985419887;0.137903901477232;NA
2021;2021-04-01;"Valongo";"bare-soil";0.208595109505289;0.0899903354599242;NA;0.170906747836525;0.100976385560129;NA
2021;2021-04-01;"Marape";"bare-soil";0.256212628529608;0.111915076576157;NA;0.175821226560405;0.136332155496775;NA
2021;2021-04-01;"Morro Pacheco";"light-vegetation";0.522713477529826;-0.0781345635115414;NA;0.252099948420826;0.187608642478389;NA
2021;2021-04-01;"Vila Nova";"bare-soil";0.187339018231915;0.168526073925494;NA;0.10333265687898;0.093956095727264;NA
2021;2021-04-01;"Ponta da Praia";"bare-soil";0.244410476833844;0.0796082754612997;NA;0.160141279393088;0.115378525946034;NA
2021;2021-04-01;"Aparecida";"bare-soil";0.243330116023435;0.0903546481148795;NA;0.157000509253771;0.119752785534788;NA
2021;2021-04-01;"Areia Branca";"bare-soil";0.204587300703605;0.128838905005087;NA;0.121491613057154;0.0953230151521171;NA
